"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"534.2","2022-09-08"," 9:37:00 AM","2022-09-08"," 9:40:00 AM","CE","40000","Buy","225","120.61","119.84","","-173.30"
"534.3","2022-09-08"," 9:46:00 AM","2022-09-08"," 9:47:00 AM","CE","40000","Buy","225","127.66","117.34","","-2322.56"
"535","2022-09-09"," 9:30:00 AM","2022-09-09"," 3:10:00 PM","","","","","","","17.70","-3964.45"
"535.1","2022-09-09"," 9:35:00 AM","2022-09-09"," 9:43:00 AM","PE","39500","Buy","225","109.85","107.95","","-429.50"
"535.2","2022-09-09"," 12:16:00 PM","2022-09-09"," 12:18:00 PM","PE","39500","Buy","225","115.76","106.40","","-2106.24"
"535.3","2022-09-09"," 12:27:00 PM","2022-09-09"," 12:33:00 PM","PE","39400","Buy","225","103.00","96.65","","-1428.71"
"536","2022-09-12"," 9:30:00 AM","2022-09-12"," 3:10:00 PM","","","","","","","18.05","-2131.18"
"536.1","2022-09-12"," 9:38:00 AM","2022-09-12"," 9:49:00 AM","CE","41200","Buy","225","113.51","115.29","","401.76"
"536.2","2022-09-12"," 10:07:00 AM","2022-09-12"," 10:11:00 AM","CE","41300","Buy","225","104.45","101.00","","-776.86"
"536.3","2022-09-12"," 10:15:00 AM","2022-09-12"," 10:22:00 AM","CE","41300","Buy","225","108.70","100.90","","-1756.08"
"537","2022-09-13"," 9:30:00 AM","2022-09-13"," 3:10:00 PM","","","","","","","17.69","-3446.72"
"537.1","2022-09-13"," 9:43:00 AM","2022-09-13"," 9:51:00 AM","CE","41300","Buy","225","110.86","104.90","","-1340.52"
"537.2","2022-09-13"," 2:47:00 PM","2022-09-13"," 2:54:00 PM","CE","41300","Buy","225","115.56","106.20","","-2106.20"
"538","2022-09-14"," 9:30:00 AM","2022-09-14"," 3:10:00 PM","","","","","","","18.27","-2536.96"
"538.1","2022-09-14"," 9:33:00 AM","2022-09-14"," 9:36:00 AM","CE","41100","Buy","225","110.76","117.79","","1583.04"
"538.2","2022-09-14"," 9:37:00 AM","2022-09-14"," 9:38:00 AM","CE","41100","Buy","225","123.61","113.59","","-2254.18"
"538.3","2022-09-14"," 9:50:00 AM","2022-09-14"," 9:52:00 AM","CE","41200","Buy","225","96.65","88.36","","-1865.81"
"539","2022-09-15"," 9:30:00 AM","2022-09-15"," 3:10:00 PM","","","","","","","18.00","6961.23"
"539.1","2022-09-15"," 9:32:00 AM","2022-09-15"," 9:33:00 AM","PE","41600","Buy","225","122.91","112.94","","-2242.78"
"539.2","2022-09-15"," 9:35:00 AM","2022-09-15"," 9:36:00 AM","PE","41600","Buy","225","121.81","118.94","","-645.83"
"539.3","2022-09-15"," 9:37:00 AM","2022-09-15"," 9:40:00 AM","PE","41500","Buy","225","101.00","144.78","","9849.85"
"540","2022-09-16"," 9:30:00 AM","2022-09-16"," 3:10:00 PM","","","","","","","18.57","2107.41"
"540.1","2022-09-16"," 9:52:00 AM","2022-09-16"," 9:57:00 AM","PE","39700","Buy","225","115.36","113.04","","-520.70"
"540.2","2022-09-16"," 9:58:00 AM","2022-09-16"," 10:03:00 AM","PE","39600","Buy","225","108.85","107.05","","-406.79"
"540.3","2022-09-16"," 1:19:00 PM","2022-09-16"," 1:20:00 PM","PE","39500","Buy","225","104.85","118.34","","3034.89"
"541","2022-09-19"," 9:30:00 AM","2022-09-19"," 3:10:00 PM","","","","","","","21.01","3493.72"
"541.1","2022-09-19"," 9:31:00 AM","2022-09-19"," 9:34:00 AM","CE","41800","Buy","225","104.25","118.79","","3271.16"
"541.2","2022-09-19"," 9:35:00 AM","2022-09-19"," 9:36:00 AM","CE","41900","Buy","225","110.00","104.10","","-1329.09"
"541.3","2022-09-19"," 9:48:00 AM","2022-09-19"," 9:50:00 AM","CE","42000","Buy","225","100.35","107.25","","1551.64"
"542","2022-09-20"," 9:30:00 AM","2022-09-20"," 3:10:00 PM","","","","","","","19.12","5751.20"
"542.1","2022-09-20"," 10:09:00 AM","2022-09-20"," 10:11:00 AM","CE","42100","Buy","225","104.70","109.25","","1022.18"
"542.2","2022-09-20"," 12:25:00 PM","2022-09-20"," 12:32:00 PM","CE","42100","Buy","225","119.86","146.13","","5910.07"
"542.3","2022-09-20"," 12:37:00 PM","2022-09-20"," 12:39:00 PM","CE","42300","Buy","225","101.75","96.50","","-1181.05"
"543","2022-09-21"," 9:30:00 AM","2022-09-21"," 3:10:00 PM","","","","","","","19.18","6041.52"
"543.1","2022-09-21"," 9:36:00 AM","2022-09-21"," 9:38:00 AM","PE","40700","Buy","225","113.71","112.49","","-272.95"
"543.2","2022-09-21"," 9:45:00 AM","2022-09-21"," 9:46:00 AM","PE","40600","Buy","225","107.70","138.98","","7037.25"
"543.3","2022-09-21"," 10:03:00 AM","2022-09-21"," 10:07:00 AM","PE","40500","Buy","225","113.96","110.74","","-722.78"
"544","2022-09-22"," 9:30:00 AM","2022-09-22"," 3:10:00 PM","","","","","","","19.40","-5023.38"
"544.1","2022-09-22"," 9:31:00 AM","2022-09-22"," 9:32:00 AM","PE","40800","Buy","225","117.16","107.70","","-2129.05"
"544.2","2022-09-22"," 9:45:00 AM","2022-09-22"," 9:46:00 AM","PE","40800","Buy","225","121.36","133.53","","2738.82"
"544.3","2022-09-22"," 9:47:00 AM","2022-09-22"," 9:48:00 AM","PE","40700","Buy","225","98.80","73.76","","-5633.16"
"545","2022-09-23"," 9:30:00 AM","2022-09-23"," 3:10:00 PM","","","","","","","19.10","6178.17"
"545.1","2022-09-23"," 9:37:00 AM","2022-09-23"," 9:38:00 AM","PE","38900","Buy","225","106.35","131.73","","5710.71"
"545.2","2022-09-23"," 9:40:00 AM","2022-09-23"," 9:41:00 AM","PE","38800","Buy","225","115.06","109.75","","-1195.29"
"545.3","2022-09-23"," 9:43:00 AM","2022-09-23"," 9:45:00 AM","PE","38700","Buy","225","106.30","113.69","","1662.75"
"546","2022-09-26"," 9:30:00 AM","2022-09-26"," 3:10:00 PM","","","","","","","21.88","163.09"
"546.1","2022-09-26"," 9:32:00 AM","2022-09-26"," 9:33:00 AM","PE","37700","Buy","225","114.01","110.79","","-722.79"
"546.2","2022-09-26"," 9:37:00 AM","2022-09-26"," 9:39:00 AM","PE","37600","Buy","225","104.60","105.15","","122.65"
"546.3","2022-09-26"," 9:40:00 AM","2022-09-26"," 9:41:00 AM","PE","37500","Buy","225","106.20","109.60","","763.22"
"547","2022-09-27"," 9:30:00 AM","2022-09-27"," 3:10:00 PM","","","","","","","21.59","-309.32"
"547.1","2022-09-27"," 9:43:00 AM","2022-09-27"," 9:45:00 AM","PE","38100","Buy","225","105.50","101.95","","-799.59"
"547.2","2022-09-27"," 9:46:00 AM","2022-09-27"," 9:47:00 AM","PE","38000","Buy","225","103.25","105.90","","595.22"
"547.3","2022-09-27"," 10:09:00 AM","2022-09-27"," 10:17:00 AM","PE","38000","Buy","225","116.71","116.24","","-104.96"
"548","2022-09-28"," 9:30:00 AM","2022-09-28"," 3:10:00 PM","","","","","","","21.95","-3697.05"
"548.1","2022-09-28"," 9:39:00 AM","2022-09-28"," 9:41:00 AM","CE","38500","Buy","225","118.31","110.74","","-1702.02"
"548.2","2022-09-28"," 9:42:00 AM","2022-09-28"," 9:44:00 AM","CE","38600","Buy","225","103.40","95.05","","-1878.58"
"548.3","2022-09-28"," 9:45:00 AM","2022-09-28"," 9:46:00 AM","CE","38500","Buy","225","117.86","117.34","","-116.46"
"549","2022-09-29"," 9:30:00 AM","2022-09-29"," 10:02:00 AM","","","","","","","21.52","10622.87"
"549.1","2022-09-29"," 9:35:00 AM","2022-09-29"," 9:36:00 AM","CE","38300","Buy","225","128.21","119.84","","-1884.16"
"549.2","2022-09-29"," 9:32:00 AM","2022-09-29"," 9:33:00 AM","PE","38000","Buy","225","111.91","118.84","","1560.29"
"549.3","2022-09-29"," 9:56:00 AM","2022-09-29"," 9:59:00 AM","PE","37900","Buy","225","94.95","110.24","","3441.91"
"549.4","2022-09-29"," 9:37:00 AM","2022-09-29"," 9:40:00 AM","CE","38300","Buy","225","116.21","116.79","","131.29"
"549.5","2022-09-29"," 9:41:00 AM","2022-09-29"," 9:42:00 AM","CE","38400","Buy","225","91.65","90.20","","-324.21"
"549.6","2022-09-29"," 10:01:00 AM","2022-09-29"," 10:02:00 AM","PE","37900","Buy","225","120.71","154.92","","7697.74"
"550","2022-09-30"," 9:30:00 AM","2022-09-30"," 3:10:00 PM","","","","","","","21.51","5580.48"
"550.1","2022-09-30"," 9:41:00 AM","2022-09-30"," 9:47:00 AM","CE","38900","Buy","225","112.36","120.24","","1773.83"
"550.2","2022-09-30"," 9:48:00 AM","2022-09-30"," 9:50:00 AM","CE","39000","Buy","225","111.91","117.84","","1335.40"
"550.3","2022-09-30"," 10:17:00 AM","2022-09-30"," 10:21:00 AM","CE","39100","Buy","225","111.21","122.19","","2471.24"
"551","2022-10-03"," 9:30:00 AM","2022-10-03"," 3:10:00 PM","","","","","","","21.30","-5247.99"
"551.1","2022-10-03"," 9:32:00 AM","2022-10-03"," 9:34:00 AM","CE","39400","Buy","225","104.85","102.35","","-563.31"
"551.2","2022-10-03"," 9:35:00 AM","2022-10-03"," 9:36:00 AM","PE","37100","Buy","225","110.41","101.45","","-2015.08"
"551.3","2022-10-03"," 9:37:00 AM","2022-10-03"," 9:40:00 AM","PE","37100","Buy","225","113.46","104.30","","-2060.75"
"551.4","2022-10-03"," 2:47:00 PM","2022-10-03"," 2:55:00 PM","PE","37000","Buy","225","107.35","104.65","","-608.85"
"552","2022-10-06"," 9:30:00 AM","2022-10-06"," 3:10:00 PM","","","","","","","19.86","-3834.39"
"552.1","2022-10-06"," 9:31:00 AM","2022-10-06"," 9:32:00 AM","CE","39500","Buy","225","126.96","117.69","","-2086.27"
"552.2","2022-10-06"," 9:36:00 AM","2022-10-06"," 9:37:00 AM","PE","39200","Buy","225","121.11","132.28","","2513.99"
"552.3","2022-10-06"," 10:11:00 AM","2022-10-06"," 10:12:00 AM","CE","39600","Buy","225","91.90","90.45","","-324.26"
"552.4","2022-10-06"," 9:46:00 AM","2022-10-06"," 9:47:00 AM","PE","39100","Buy","225","113.31","104.15","","-2060.71"
"552.5","2022-10-06"," 12:51:00 PM","2022-10-06"," 12:52:00 PM","CE","39600","Buy","225","97.00","88.66","","-1877.14"
"553","2022-10-07"," 9:30:00 AM","2022-10-07"," 3:10:00 PM","","","","","","","19.36","3234.39"
"553.1","2022-10-07"," 10:00:00 AM","2022-10-07"," 10:02:00 AM","CE","40000","Buy","225","99.55","106.50","","1563.07"
"553.2","2022-10-07"," 2:50:00 PM","2022-10-07"," 2:56:00 PM","CE","40000","Buy","225","118.21","125.64","","1671.32"
"554","2022-10-10"," 9:30:00 AM","2022-10-10"," 3:10:00 PM","","","","","","","19.86","-2762.84"
"554.1","2022-10-10"," 10:31:00 AM","2022-10-10"," 10:35:00 AM","CE","39500","Buy","225","119.36","115.69","","-825.19"
"554.2","2022-10-10"," 9:37:00 AM","2022-10-10"," 9:39:00 AM","PE","37800","Buy","225","106.80","98.15","","-1946.81"
"554.3","2022-10-10"," 11:14:00 AM","2022-10-10"," 11:16:00 AM","CE","39600","Buy","225","103.80","95.40","","-1889.91"
"554.4","2022-10-10"," 11:30:00 AM","2022-10-10"," 11:34:00 AM","CE","39600","Buy","225","105.45","113.89","","1899.07"
"555","2022-10-11"," 9:30:00 AM","2022-10-11"," 3:03:00 PM","","","","","","","19.96","-3012.80"
"555.1","2022-10-11"," 9:34:00 AM","2022-10-11"," 9:35:00 AM","CE","39600","Buy","225","110.51","101.55","","-2015.11"
"555.2","2022-10-11"," 9:55:00 AM","2022-10-11"," 9:57:00 AM","PE","38100","Buy","225","101.35","96.15","","-1169.72"
"555.3","2022-10-11"," 9:39:00 AM","2022-10-11"," 9:43:00 AM","CE","39600","Buy","225","108.15","118.39","","2303.26"
"555.4","2022-10-11"," 10:16:00 AM","2022-10-11"," 10:18:00 AM","CE","39700","Buy","225","101.30","94.10","","-1619.48"
"555.5","2022-10-11"," 10:01:00 AM","2022-10-11"," 10:03:00 AM","PE","38100","Buy","225","106.00","97.40","","-1935.38"
"555.6","2022-10-11"," 3:01:00 PM","2022-10-11"," 3:03:00 PM","PE","38200","Buy","225","119.61","125.94","","1423.63"
"556","2022-10-12"," 9:30:00 AM","2022-10-12"," 2:18:00 PM","","","","","","","20.42","-744.16"
"556.1","2022-10-12"," 9:53:00 AM","2022-10-12"," 10:01:00 AM","CE","39400","Buy","225","106.30","100.70","","-1260.79"
"556.2","2022-10-12"," 9:32:00 AM","2022-10-12"," 9:34:00 AM","PE","38300","Buy","225","99.05","96.05","","-674.45"
"556.3","2022-10-12"," 10:06:00 AM","2022-10-12"," 10:07:00 AM","PE","38400","Buy","225","118.86","133.23","","3234.14"
"556.4","2022-10-12"," 2:02:00 PM","2022-10-12"," 2:03:00 PM","CE","39400","Buy","225","111.56","102.55","","-2026.59"
"556.5","2022-10-12"," 10:08:00 AM","2022-10-12"," 10:09:00 AM","PE","38300","Buy","225","111.51","102.50","","-2026.58"
"556.6","2022-10-12"," 2:17:00 PM","2022-10-12"," 2:18:00 PM","CE","39400","Buy","225","111.76","120.69","","2010.10"
"557","2022-10-13"," 9:30:00 AM","2022-10-13"," 3:10:00 PM","","","","","","","20.45","431.25"
"557.1","2022-10-13"," 9:32:00 AM","2022-10-13"," 9:33:00 AM","CE","39100","Buy","225","129.76","134.23","","1005.30"
"557.2","2022-10-13"," 9:31:00 AM","2022-10-13"," 9:32:00 AM","PE","38900","Buy","225","123.16","113.19","","-2242.84"
"557.3","2022-10-13"," 9:36:00 AM","2022-10-13"," 9:37:00 AM","PE","38900","Buy","225","108.20","119.44","","2528.14"
"557.4","2022-10-13"," 9:40:00 AM","2022-10-13"," 9:42:00 AM","PE","38900","Buy","225","121.26","117.44","","-859.35"
"558","2022-10-14"," 9:30:00 AM","2022-10-14"," 3:10:00 PM","","","","","","","18.69","15039.60"
"558.1","2022-10-14"," 10:28:00 AM","2022-10-14"," 10:29:00 AM","PE","38300","Buy","225","116.81","190.30","","16536.70"
"558.2","2022-10-14"," 10:41:00 AM","2022-10-14"," 10:45:00 AM","PE","38100","Buy","225","107.10","100.45","","-1497.10"
"559","2022-10-17"," 9:30:00 AM","2022-10-17"," 3:10:00 PM","","","","","","","19.00","-5031.65"
"559.1","2022-10-17"," 9:37:00 AM","2022-10-17"," 9:40:00 AM","CE","40100","Buy","225","100.55","92.40","","-1832.96"
"559.2","2022-10-17"," 9:32:00 AM","2022-10-17"," 9:33:00 AM","PE","38300","Buy","225","106.00","98.40","","-1710.49"
"559.3","2022-10-17"," 9:44:00 AM","2022-10-17"," 9:48:00 AM","CE","40100","Buy","225","103.75","103.35","","-90.80"
"559.4","2022-10-17"," 9:51:00 AM","2022-10-17"," 9:52:00 AM","CE","40100","Buy","225","113.76","107.55","","-1397.40"
"560","2022-10-18"," 9:30:00 AM","2022-10-18"," 3:10:00 PM","","","","","","","17.83","-2194.12"
"560.1","2022-10-18"," 9:46:00 AM","2022-10-18"," 9:50:00 AM","CE","40800","Buy","225","102.30","95.00","","-1642.20"
"560.2","2022-10-18"," 9:54:00 AM","2022-10-18"," 10:04:00 AM","CE","40800","Buy","225","104.20","101.75","","-551.92"
"561","2022-10-19"," 9:30:00 AM","2022-10-19"," 3:10:00 PM","","","","","","","17.16","864.09"
"561.1","2022-10-19"," 9:34:00 AM","2022-10-19"," 9:37:00 AM","CE","40800","Buy","225","112.41","103.30","","-2049.27"
"561.2","2022-10-19"," 11:31:00 AM","2022-10-19"," 11:37:00 AM","PE","40100","Buy","225","98.80","124.79","","5847.34"
"561.3","2022-10-19"," 9:43:00 AM","2022-10-19"," 9:46:00 AM","CE","40800","Buy","225","120.31","110.59","","-2185.98"
"561.4","2022-10-19"," 12:35:00 PM","2022-10-19"," 12:37:00 PM","PE","40000","Buy","225","104.90","111.39","","1460.67"
"561.5","2022-10-19"," 12:46:00 PM","2022-10-19"," 12:49:00 PM","PE","40000","Buy","225","121.26","111.44","","-2208.68"
"562","2022-10-20"," 9:30:00 AM","2022-10-20"," 3:10:00 PM","","","","","","","17.56","7806.37"
"562.1","2022-10-20"," 9:32:00 AM","2022-10-20"," 9:35:00 AM","PE","40000","Buy","225","113.41","132.23","","4236.11"
"562.2","2022-10-20"," 9:42:00 AM","2022-10-20"," 9:43:00 AM","PE","39900","Buy","225","103.40","115.04","","2619.17"
"562.3","2022-10-20"," 9:46:00 AM","2022-10-20"," 9:49:00 AM","PE","39900","Buy","225","120.86","125.09","","951.08"
"563","2022-10-21"," 9:30:00 AM","2022-10-21"," 3:10:00 PM","","","","","","","16.84","6582.41"
"563.1","2022-10-21"," 9:58:00 AM","2022-10-21"," 9:59:00 AM","CE","41200","Buy","225","109.85","138.93","","6542.01"
"563.2","2022-10-21"," 10:01:00 AM","2022-10-21"," 10:02:00 AM","CE","41300","Buy","225","120.36","117.64","","-611.77"
"563.3","2022-10-21"," 10:09:00 AM","2022-10-21"," 10:13:00 AM","CE","41400","Buy","225","100.00","102.90","","652.17"
"564","2022-10-25"," 9:30:00 AM","2022-10-25"," 3:10:00 PM","","","","","","","17.40","1052.63"
"564.1","2022-10-25"," 9:36:00 AM","2022-10-25"," 9:39:00 AM","CE","41600","Buy","225","101.40","98.75","","-596.27"
"564.2","2022-10-25"," 11:14:00 AM","2022-10-25"," 11:19:00 AM","PE","40800","Buy","225","107.40","99.70","","-1733.30"
"564.3","2022-10-25"," 10:00:00 AM","2022-10-25"," 10:03:00 AM","CE","41600","Buy","225","110.51","125.54","","3382.19"
"565","2022-10-27"," 9:30:00 AM","2022-10-27"," 10:11:00 AM","","","","","","","16.68","-7005.58"
"565.1","2022-10-27"," 9:39:00 AM","2022-10-27"," 9:40:00 AM","CE","41500","Buy","225","100.80","110.64","","2214.96"
"565.2","2022-10-27"," 9:57:00 AM","2022-10-27"," 9:58:00 AM","PE","41300","Buy","225","100.15","92.05","","-1821.62"
"565.3","2022-10-27"," 9:46:00 AM","2022-10-27"," 9:47:00 AM","CE","41500","Buy","225","127.61","115.84","","-2648.64"
"565.4","2022-10-27"," 9:48:00 AM","2022-10-27"," 9:49:00 AM","CE","41500","Buy","225","112.61","103.50","","-2049.31"
"565.5","2022-10-27"," 10:05:00 AM","2022-10-27"," 10:06:00 AM","PE","41300","Buy","225","106.30","98.70","","-1710.56"
"565.6","2022-10-27"," 10:09:00 AM","2022-10-27"," 10:11:00 AM","PE","41300","Buy","225","104.00","99.60","","-990.40"
"566","2022-10-28"," 9:30:00 AM","2022-10-28"," 3:10:00 PM","","","","","","","16.38","2380.52"
"566.1","2022-10-28"," 9:51:00 AM","2022-10-28"," 9:54:00 AM","PE","40300","Buy","225","104.65","118.19","","3046.18"
"566.2","2022-10-28"," 10:52:00 AM","2022-10-28"," 11:03:00 AM","PE","40100","Buy","225","103.40","98.05","","-1203.91"
"566.3","2022-10-28"," 11:21:00 AM","2022-10-28"," 11:33:00 AM","PE","40100","Buy","225","106.55","108.95","","538.26"
"567","2022-10-31"," 9:30:00 AM","2022-10-31"," 3:10:00 PM","","","","","","","15.96","-4283.17"
"567.1","2022-10-31"," 9:33:00 AM","2022-10-31"," 9:39:00 AM","CE","42000","Buy","225","116.06","106.65","","-2117.55"
"567.2","2022-10-31"," 9:50:00 AM","2022-10-31"," 9:58:00 AM","PE","40500","Buy","225","119.91","118.19","","-386.79"
"567.3","2022-10-31"," 10:10:00 AM","2022-10-31"," 10:14:00 AM","PE","40400","Buy","225","109.85","101.95","","-1778.83"
"568","2022-11-01"," 9:30:00 AM","2022-11-01"," 3:10:00 PM","","","","","","","15.57","15834.90"
"568.1","2022-11-01"," 9:43:00 AM","2022-11-01"," 9:53:00 AM","CE","42000","Buy","225","104.10","150.67","","10478.84"
"568.2","2022-11-01"," 12:34:00 PM","2022-11-01"," 12:38:00 PM","PE","40900","Buy","225","108.75","127.94","","4315.87"
"568.3","2022-11-01"," 12:40:00 PM","2022-11-01"," 12:42:00 PM","PE","40800","Buy","225","105.70","101.95","","-844.61"
"568.4","2022-11-01"," 1:03:00 PM","2022-11-01"," 1:16:00 PM","PE","40800","Buy","225","118.91","127.29","","1884.80"
"569","2022-11-02"," 9:30:00 AM","2022-11-02"," 1:42:00 PM","","","","","","","16.36","3802.47"
"569.1","2022-11-02"," 9:45:00 AM","2022-11-02"," 9:48:00 AM","CE","41700","Buy","225","119.31","129.64","","2323.24"
"569.2","2022-11-02"," 9:32:00 AM","2022-11-02"," 9:33:00 AM","PE","40900","Buy","225","120.41","112.64","","-1747.47"
"569.3","2022-11-02"," 12:50:00 PM","2022-11-02"," 12:52:00 PM","PE","40900","Buy","225","120.56","138.78","","4099.57"
"569.4","2022-11-02"," 9:49:00 AM","2022-11-02"," 9:51:00 AM","CE","41800","Buy","225","107.95","100.20","","-1744.67"
"569.5","2022-11-02"," 10:06:00 AM","2022-11-02"," 10:11:00 AM","CE","41800","Buy","225","106.80","118.14","","2550.94"
"569.6","2022-11-02"," 1:40:00 PM","2022-11-02"," 1:42:00 PM","PE","40800","Buy","225","116.66","109.20","","-1679.16"
"570","2022-11-03"," 9:30:00 AM","2022-11-03"," 3:10:00 PM","","","","","","","16.55","20623.44"
"570.1","2022-11-03"," 9:31:00 AM","2022-11-03"," 9:33:00 AM","CE","41200","Buy","225","110.86","216.84","","23846.88"
"570.2","2022-11-03"," 9:34:00 AM","2022-11-03"," 9:35:00 AM","CE","41400","Buy","225","123.16","105.80","","-3907.01"
"570.3","2022-11-03"," 9:36:00 AM","2022-11-03"," 9:37:00 AM","CE","41400","Buy","225","110.41","113.44","","683.57"
"571","2022-11-04"," 9:30:00 AM","2022-11-04"," 3:10:00 PM","","","","","","","15.69","3086.78"
"571.1","2022-11-04"," 9:36:00 AM","2022-11-04"," 9:41:00 AM","PE","40600","Buy","225","108.80","123.99","","3416.31"
"571.2","2022-11-04"," 9:44:00 AM","2022-11-04"," 9:46:00 AM","PE","40500","Buy","225","112.36","114.24","","424.51"
"571.3","2022-11-04"," 9:48:00 AM","2022-11-04"," 9:50:00 AM","PE","40400","Buy","225","102.95","99.60","","-754.04"
"572","2022-11-07"," 9:30:00 AM","2022-11-07"," 3:10:00 PM","","","","","","","15.82","450.71"
"572.1","2022-11-07"," 9:52:00 AM","2022-11-07"," 9:58:00 AM","PE","41200","Buy","225","112.91","104.75","","-1835.74"
"572.2","2022-11-07"," 10:22:00 AM","2022-11-07"," 10:25:00 AM","PE","41200","Buy","225","116.36","106.95","","-2117.62"
"572.3","2022-11-07"," 10:46:00 AM","2022-11-07"," 10:47:00 AM","PE","41200","Buy","225","116.56","136.13","","4404.07"
"573","2022-11-09"," 9:30:00 AM","2022-11-09"," 3:10:00 PM","","","","","","","15.68","-5267.66"
"573.1","2022-11-09"," 9:32:00 AM","2022-11-09"," 9:35:00 AM","CE","42000","Buy","225","120.41","113.64","","-1522.58"
"573.2","2022-11-09"," 9:41:00 AM","2022-11-09"," 9:42:00 AM","PE","41500","Buy","225","110.36","101.45","","-2003.83"
"573.3","2022-11-09"," 9:46:00 AM","2022-11-09"," 9:51:00 AM","CE","42000","Buy","225","126.16","132.93","","1523.35"
"573.4","2022-11-09"," 12:14:00 PM","2022-11-09"," 12:17:00 PM","PE","41500","Buy","225","107.05","101.40","","-1272.20"
"573.5","2022-11-09"," 1:52:00 PM","2022-11-09"," 1:54:00 PM","CE","42100","Buy","225","109.55","100.70","","-1992.40"
"574","2022-11-10"," 9:30:00 AM","2022-11-10"," 3:10:00 PM","","","","","","","16.05","-1934.80"
"574.1","2022-11-10"," 9:34:00 AM","2022-11-10"," 9:37:00 AM","PE","41600","Buy","225","126.11","123.89","","-500.62"
"574.2","2022-11-10"," 9:42:00 AM","2022-11-10"," 9:46:00 AM","PE","41500","Buy","225","88.79","81.61","","-1616.67"
